id,name,date,value
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T21Z,28610
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T20Z,29655
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T19Z,30402
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T18Z,30424
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T17Z,29738
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T16Z,28886
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T15Z,27867
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T14Z,26290
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T13Z,25400
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T12Z,25147
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T11Z,25457
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T10Z,26009
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T09Z,27127
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T08Z,28729
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T07Z,30728
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T06Z,32675
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T05Z,33798
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T04Z,34554
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T03Z,35119
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T02Z,34799
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T01Z,32679
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201224T00Z,29671
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T23Z,28643
