@timestamp,integration_latency
2025-12-04 18:41:53.612,2732
2025-12-04 18:41:53.561,2781
2025-12-04 18:41:13.474,5183
2025-12-04 18:41:11.400,5943
2025-12-04 18:41:10.663,2424
2025-12-04 18:41:10.093,2257
2025-12-04 18:38:18.093,2152
2025-12-04 18:38:17.109,1931
2025-12-04 18:37:57.702,2842
2025-12-04 18:37:56.487,2612
2025-12-04 18:37:46.867,896
2025-12-04 18:37:44.874,1022
2025-12-04 18:37:28.316,2554
2025-12-04 18:37:28.165,2503
2025-12-04 18:37:02.943,3097
2025-12-04 18:37:01.311,3164
2025-12-04 18:36:21.363,1758
2025-12-04 18:36:20.291,8656
2025-12-04 18:36:19.459,2618
2025-12-04 18:36:19.246,2229
2025-12-04 18:34:45.276,6957
2025-12-04 18:34:42.256,7168
2025-12-04 18:33:52.136,1568
2025-12-04 18:31:51.171,3758
2025-12-04 18:31:50.208,3690
2025-12-04 18:31:18.000,5162
2025-12-04 18:31:12.790,5166
2025-12-04 18:30:39.060,2586
2025-12-04 18:30:37.314,3060
2025-12-04 18:30:31.018,6476
2025-12-04 18:28:38.953,2295
2025-12-04 18:28:38.484,2123
2025-12-04 18:27:10.464,5294
2025-12-04 18:27:08.990,2408
2025-12-04 18:27:08.647,2229
2025-12-04 18:24:54.333,4267
2025-12-04 18:24:52.937,4317
2025-12-04 18:24:36.139,2025
2025-12-04 18:24:35.691,1947
2025-12-04 18:24:21.917,2066
2025-12-04 18:22:21.460,2064
2025-12-04 18:22:20.827,2416
2025-12-04 18:19:26.322,3287
2025-12-04 18:19:24.959,3804
2025-12-04 18:17:56.712,6559
2025-12-04 18:17:55.716,6378
2025-12-04 18:17:45.120,1869
2025-12-04 18:15:17.244,3791
2025-12-04 18:15:16.704,3697
2025-12-04 18:14:53.994,1657
2025-12-04 18:14:53.497,1756
2025-12-04 18:14:42.867,1348
2025-12-04 18:14:27.660,1601
2025-12-04 18:12:51.181,2442
2025-12-04 18:12:50.275,2386
2025-12-04 18:12:32.686,2171
2025-12-04 18:12:32.540,2706
2025-12-04 18:11:07.921,3064
2025-12-04 18:11:07.277,3369
2025-12-04 18:10:26.053,5261
2025-12-04 18:10:22.565,6002
2025-12-04 18:08:26.543,4680
2025-12-04 18:08:26.453,4508
2025-12-04 18:07:05.750,1934
2025-12-04 18:07:05.178,2046
2025-12-04 18:06:45.492,1416
2025-12-04 18:06:45.308,1258
2025-12-04 18:06:41.458,2165
2025-12-04 18:06:41.391,2470
2025-12-04 18:05:31.181,9009
2025-12-04 18:05:29.944,8718
2025-12-04 18:03:58.158,4543
2025-12-04 18:03:52.153,5034
2025-12-04 18:02:41.207,3202
2025-12-04 18:02:39.839,2990
2025-12-04 18:02:08.873,1421
2025-12-04 18:02:08.666,904
